date,title,blog
2018/02/14 17:47,バレンタイン。あなたに届け。,"

 こんばんは。
今日はバレンタインですね。













なーこ先生が握手会のときにくれました。
美味しかった。
たぶん「by」って書きたかったんだと思うんだけど。
「dyなーこ」になってますね。
美味しかったのでなんの問題もありません。







みーぱんもくれました!
クッキー美味しかった。




今日の日刊スポーツさんとスポーツ報知さんに
「欅坂46 愛のメッセージキャンペーン あなたに届け!」
が掲載されています!
胸きゅんがいっぱいですね。
キャンペーンに参加して下さったみなさん、ありがとうございます。
みんなの素敵な恋が実りますように。




今日、新曲「ガラスを割れ!」のMVが公開されました。
そちらもぜひご覧下さい。




では、また。

  "
2018/02/11 21:18,あと少しで18歳,"

 こんばんは。
期間がかなり空いてしまいすみません。



今日の横浜の個別握手会に来てくださった皆さん、ありがとうございました。
1部の後には生誕祭も開催してくれました。
ありがとうございます。






なんか後ろを向いているので青春感がありますね。
生誕の方からいただいたパーカー、背中の文字が可愛いです。






可愛い。
むすび丸とボルボックス、可愛い。
ちょっとボルボックス隠してしまったのが申し訳ない。




あと少しで18歳。
大人に1歩近づきますね。




ばいばい。

  "
2018/01/25 03:42,aiboはなついてくれますか?,"

 こんばんは。




遅くなってしまいましたが、大阪、幕張全国握手会に来てくださったみなさん、ありがとうございました。







幕張にはaiboが来てました。
3匹かな?
ちゃんと「おて」してくれました。
可愛い。




一昨日はとても雪がふりましたね。
雪遊びしとけばよかったと、今更少し後悔しています。




今週のこち星にねると一緒に出演するので、ぜひ聞いてください。




それでは。

  "
2018/01/15 21:39,名古屋握手会,"

 こんばんは。
ブログ、更新していなくてすみません。



名古屋握手会に来てくれた方々、ありがとうございました。
今週の土曜日は初めての大阪での握手会。
ぜひ来てください。







名古屋のおみやげ。
美味しかったです。




それではまた。

  "
2017/12/13 02:28,マガジン!ななちゃんず!なーこだによね,"

 こんばんは。



明日はマガジン「ななちゃんず」巻頭発売日です!!
ほんとに撮影が楽しかった!
なーことだになので不思議といつも以上にリラックスして撮れました( ¨̮ )



〜オフショット〜






なーこ。きゃわ。







だに。きゃわ。






撮影で食べたとてつもなく美味しいパンケーキ。




なーこに写真載せていいか聞いたら、
いっぱい載せての言われたので。
いっぱい載せます。
同じ写真を載せる意味はあるのでしょうか。



でも、本人がそれでいいならそうしてみましょう。






なーこなーこ。







早くもめんどくさくなってきました。





×100





いっぱい載せれたかな。



そして、明日はFNS歌謡祭です!
こちらもぜひご覧下さい( ¨̮ )




またね。

  "
2017/11/30 20:36,ボルボを書くにはコツがいる?,"

 こんばんは。



一昨日のBest Artist 2017みなさん、見てくれましたか??
いとうあさこさんとのコラボとても楽しかったです!!
帰ってから、TAKAHIRO先生と梅沢富美男さんのコラボも見れました( ¨̮ )
いつも教えていただいている方をテレビ越しに見るのはとても新鮮でした...




しーちゃんとのshowroomのオフショット。





なぜピースの指を曲げているのか。
しーちゃんが書いてるのはボルボックスではありません。
れんこんです。
ボルボックスに関してはしーちゃんより上手い自信があります(笑)
唯一しーちゃんに勝てる絵かも知れない...



showroomは少し葵もでてくれました!
しーちゃんと葵ありがとうm(__)m





では。
おやすみなさい...

  "
2017/11/25 12:34,だにはゆいぽんのなんなのか。,"

 こんばんは。



かなり遅れてしまい申し訳ないのですが、パシフィコ横浜に来て下さったみなさん、
ありがとうございましたm(__)m








めちゃめちゃ真剣に生誕祭直前のゆいぽんのことを撮影するだに。
生誕祭にも参加した模様。







お花もありがとうございます。





日曜日の12時〜
showroomします!
見に来てねー( ¨̮ )





それでは。
おやすみなさい。

  "
2017/11/10 21:31,渋谷!!マスク!!,"

 こんばんは( ¨̮ )



〜お知らせ〜

①明日の18時〜フジテレビさんの「MUSIC FAIR」に出演します!
ぜひご覧ください!!


②COUNTDOWN JAPAN 17/18の出演が決定しました!!
去年めちゃめちゃ楽しかったので、今年本当に楽しみ...
12月28日に出演します!
ぜひ来て下さいね(((( '-' ))))






渋谷に行ったら見つけてしまいました( ¨̮ )
(見つけたというよりはこれを探しに行った)





マスク〜!


結構ここ沢山の人が通ってて。
人がいないタイミングを見計らい、無事撮れました(´･∀･`)
はたから見たら、ずっと携帯もってスタンバイしてる変な人やったやろうな...(笑)
大きいポスターありがたいです。



ちなみに。
このポスターは駅構内にありました!
お時間あれば、見てね〜





では。
おやすみなさいm(__)m

  "
2017/11/08 00:53,京都。握手会。むすび丸。,"

 こんばんは( ˙o˙ )




先週末の京都握手会に来てくれた皆さん、ありがとうございました!!






お花もありがとうございます( ¨̮ )



メッセージとってる方はわかると思うのですが、下らへんにいるのはむすび丸です。
全ツ仙台のときからずっと好きなむすびまるです。
久々に出会いました。
相変わらず可愛い...




けやかけの運動会でさのまるに出会ったのですが、その子もなかなか可愛かったです...
ちなみに、さのまるは立体に出会いました。
動いてました( ˙o˙ )
むすび丸は平面しか出会ってません...
立体に会いたいなぁ。




今日のブログの主役がむすび丸みたいになってる...
まぁいいか。(笑)




では。
おやすみなさい(*_ _)zzZ

  "
2017/11/01 23:33,マガジン巻頭!嬉しい...そして、この猫の正体は?,"

 こんばんは( ¨̮ )




ななちゃんず、週刊少年マガジン巻頭...
やったー!!!
12月13日発売です。
よろしくお願いしますm(__)m
また発売が近くなってきたら、もう一度告知します!









マガジンさんの撮影のときにいた猫...
可愛いなぁ...








...あれ
猫は!?!?(笑)
猫!?
正体はなーこだったの!?





なーこは何者なのでしょうか...?
猫なのかな…(笑)





ちゃんとしたオフショットも撮ってるからね!(笑)
またそれは今度。




では。
またね。
おやすみなさい。

  "
2017/10/28 23:11,風に吹かれても( ¨̮ ),"

 こんばんは!



「風に吹かれても」リリースしました!!
みなさん、よろしくお願いしますm(__)m










なーこと一緒に渋谷TSUTAYAさんに行ってきました!!!
今回のシングルもいっぱい宣伝してくれている...
ありがたい...




上に吊ってあるみんなのアー写がかっこよかった!!
いや、今更だけど、スーツのアー写ってすごいな( ˙o˙ )
ほんまに今更(笑)





渋谷、ハロウィンで人がすごくて。
私には渋谷のハロウィンはまだ早いなと思いました。
渋谷TSUTAYA行って、さっと帰りました...
渋谷ってすごい...
でも、人生で1回はあの中に紛れてみたい...




お知らせ!!!

明日の19時〜showroomする予定です( ¨̮ )
よろしくお願いしますm(__)m





では。
おやすみなさい(*_ _)zzZ

  "
2017/10/21 23:44,北九州(たぶん上陸2度目),"

 こんばんは( ¨̮ )



北九州TGCに来てくれたみなさん、ありがとうございました!!
ハウステンボス以来の北九州かな?
TGC初めて、セトリも初めて、で緊張しました...
楽しんでもらえていたら嬉しいです( ¨̮ )



〜お知らせ〜

本日23時45分〜、NHK BSプレミアムにて、「別冊 欅坂46SHOW!」が放送されます!!
ぜひ見てね。
ちなみに、
どーーーーーーしても今日見れないんだよ(><)
っていう人のために明日の9時30分から(同じくNHK BSプレミアム)にて再放送があるので、
よろしくお願いしますm(__)m





さて。
女子高生でいられる時間はあと少し。
女子高生を楽しむためには何をしたらいいのか。
そう。
パンケーキ。
パンケーキこそ女子高生。








美味しかった( ¨̮ )
ものすごく!!
かぼちゃのパンケーキとか初でした!!!




ただ、私には女子高生として色々足りない気がする。(笑)
それを卒業までに探してきます...





では。
おやすみなさい。

  "
2017/10/21 03:23,ご報告です( ¨̮ ),"

 ブログ書くのとても遅くなってしまい、すみません。



メッセージをとってくれているみなさんには先にお伝えしたのですが、無事大学合格しましたm(__)m
富士急などご迷惑をおかけしてしまいすみません。
一般受験も視野にいれていたので、そうなるとあまりにも時間がないので年明けの握手会をお休みさせてもらう予定でした。
ですが、大学に合格できましたので欠席予定だった来年の握手会に参加します。
4次から応募が始まりました。
みなさん、よろしくお願いします!

  "
2017/08/27 15:23,showroomする〜,"

 こんにちは。



めっちゃ急やけど13時からshowroomします〜
前、質問に答えていくって言ってたから基本そんなかんじでいくよ〜
色々不安やけど、とりあえずやってみます。



ご報告でした。

  "
2017/08/22 14:57,牛タン。厚いらしい。,"

 こんにちは。



今日は仙台。
初東北です。
茜が牛タンは絶対仙台で食べた方がいい!
って言ってたので、食べたいな。




昨日のKEYABINGO!3見てくれましたか?
梶さんほんとにありがとうございますm(__)m
あんなことまで言ってくれて...
ほんとに面白かったです( ¨̮ )



マンガは読むけどアニメはあんまり見ないからなぁ。
たまには見てみようかなぁ。



あと、けやかけの怖い話!
なーこ、怖かったでしょ...
アルバムのジャケ写のときだよ。
葉っぱが落ちてくる撮影ね。
結構最近(笑)
なーこはこんなかんじのことがよくあります...




では。
またね。

  "
2017/08/15 17:55,私のカラダ探して...ホラーマンガ読みまくり。,"

 こんにちは。



雨ー。
雨だー。
うぅー。
特に何も無いんだけどね。




｢カラダ探し｣っていうマンガが大好きで全部買ってしまった。
こんなの初めてです…
今出てるのが14巻までで、読み切ってしまった。
次が気になるよーーーーーーー。
もなにオススメして。
もな、初めらへん読んでたけど、怖くてだめだったそう。
可愛いかよ。
早く15巻!!!!!!!
14巻の巻末に次出るの10月ぐらいって書いてあったな...
とりあえず読み返してこよ。




明日は名古屋で待ってます。
またね。

  "
2017/08/08 23:25,水炊き希望。,"

 こんばんは。




明日は福岡で全国ツアーだよ〜




神戸は時間がなくて伝えれなかったので…
遠足のやつみたい(笑)




〜全ツのしおり〜


①overtureと1曲目はペンライトつけないでね!

②ペンライトとかタオルとか近くに人に当たらないように気をつけてね。

③福岡に来る方は台風気をつけて!!

④来てくれたみんなでとにかく盛り上がること( ¨̮ )



みんなで楽しもうね。

  "
2017/08/04 22:27,眠すぎる……(｡-_-｡),"

 こんにちは。



神戸二日間ありがとうございました。
セトリとか行く予定の方には内緒にしててね...
ワクワク感大事。
ツアーのことは最後の幕張が終わってからまた詳しく話しますね。




〜お知らせ〜

明日はTIFです!
二年連続で出演出来て嬉しいな。
今回はひらがなちゃんと一緒に出演します。
13時20分〜HOT STAGEで行います!
ぜひ見に来てね。



報告が遅くなってしまいましたが、
7月31日発売のBUBKAにて写真とインタビューが掲載されています。
モナ王国で表紙だよー( ¨̮ )
インタビューも撮影もほんと面白かった(笑)
見てね〜
ちなみに、お気に入りは鈴本がナポリタン食べてるのを後ろから覗き込んでるやつです。




ちょっと仮眠をとって、
動こうかな...
起きれない自信しかない...
とりあえず...
おやすみなさい……

  "
2017/08/02 11:26,もう目覚めてますよ(・_・),"

 おはようございます。



起きれない女、米谷です。



今日は神戸で全国ツアーなわけで...
気合いも入っておりまして、
目覚まし4つぐらいかけたんです。
寝てる間、耳が悪くなるのだろうか。
全く起きなかった…
あ!
遅刻はしてません!
ぽんが同じ部屋なんですけど、起こしてくれました。
ぽんのおかけで間に合った...
ありがとう...









始まるよ。




神戸で待ってます( ¨̮ )

  "
2017/07/26 03:29,やっぱりそうやろ?汚したくないやろ?(  ¯﹀¯  )怒られるかな?もう黙っとこ( ･×･)ｵｸﾁﾁｬｯｸ,"

 こんにちは。



お腹の中にいるときの記憶ってさ、残ってるのかな…?
覚えてるのは小学生ぐらいからやねんけど。
ずーーーっとメロディーだけ頭に残ってた曲があって。
でもさ、歌詞が分からないとなかなか見つからないもんで。
頭の片隅に置いといてたのが、判明。
やっと分かったの!




音楽番組見てて、
｢絶対これだ!!!!｣
ってなり。
めちゃめちゃ調べた(笑)
何年リリースとかタイアップあったかとか。
そしたらさ、全然生まれる前の曲だったの。
まぁ、ラジオとかで何年後かに流すこともあるだろうけどさ。
なんかお腹の中にいるときに聞いてたって考えた方がいい感じなのでそうしとこう。




気になってしまったら、それを納得するまで調べたいタイプ...
今はもう大丈夫だけど、中学生の頃とか勉強そっちのけで調べたりしてたなぁ





では。
おやすみなさい。

  "
2017/07/24 08:54,隠れ欅,"

 おはようございます!



欅共和国に来てくだったみなさん、ありがとうございましたm(__)m
みんなのグループLINEでオフショットが送られてきて、メンバーもファンの皆さんも楽しそうなのが本当に嬉しかったです。
頑張ろう!って思えた...
危なっかしい計画、初披露!
タオル、ブンブン回しましたか?
米谷、全国ツアーで出しきります。
よろしくお願いします。





そーして。
今渋谷TSUTAYAさんにて欅坂が1階をジャックしています(　･´ｰ･`)
本日最終日!
完全にジャックするのは初めてだって。
ありがたい…
サインとボルボックスちゃん、書きに行きました。
可愛くなったんだよ。
ボルボックスちゃん。
確認してみてね。



真っ白なものは汚したくなる
そのために、渋谷TSUTAYAさん床を真っ白にして下さいました…
この1週間のために徹夜で床を貼り替えてくれたと聞き、もう感謝です...









おしゃれ...









真っ白な床に欅のマーク。
気づいたかな??
見つけてみてね!




では。
学校、お仕事いってらっしゃい。
学生さんは夏休みか?
いやでも、部活とかあるよね。
改めて、いってらっしゃい。

  "
2017/07/22 14:18,欅共和国参加予定のファンの皆様へ,"

 富士急ライブ1日目、2日目共に参加しません。
全員でのライブを見たかった方、ごめんなさい。
握手会で富士急行くよ!って言ってくれた方、ごめんなさい。




私が1番嫌だったのは富士急もツアーも私の勉強も全てが中途半端になってしまうことでした。
どうしたら後悔しないだろうか。
と沢山考えて出した結果です。
これから始まるツアーや8月に沢山あるフェスは全て出演させていただきます。




色んな意見があると思いますが、自分の気持ちを伝えたかったので、ブログを書きました。
暗い気持ちにさせたいわけじゃないからね!




私から最後に。
欅共和国、たくさん楽しんできてください!
あと、熱中症には気をつけて!





米谷奈々未より

  "
2017/07/19 11:19,真っ白なものは清潔なまま維持したくなる,"

 おはようございます。




ブログ更新できていなくて、すみません。




今日、7月19日に1stアルバム｢真っ白なものは汚したくなる｣発売です!
欅らしいカッコイイ曲、可愛い曲、盛り上がる曲...
いいかんじです( ¨̮ )



私は｢危なっかしい計画｣結構好きだな〜
珍しいよね( ˙o˙ )
ライブとかフェスで盛り上がりそう。
タオルブンブン回す系ですね(笑)
この曲は振り付けも込みで好きです。




そして、タワーレコードさん全店でリリースを盛り上げて下さっています!
各店舗で推しメンを決めてくれていて、｢推しメン・フォトフレーム｣が掲示されています。
みなさん、ぜひ推しメンと一緒に写真を撮ってみてね〜♪



ちなみに、私は西武高槻店、大津店、北花田店の方々が推してくれています!
ありがとうございますm(__)m
見に行ってもらえると嬉しいです...
あわよくば、まだ買っていない方はアルバムも手に取っていただければ……
ちょっとしたワガママです(・_・)




昨日からKEYABINGO!3が始まりました〜
何回分か出演できてないのが、申し訳ないです。
ごめんなさい。
今回はひらがなちゃんと初めて一緒のKEYABINGOです。
見てる方に楽しんでもらえるように一緒に頑張っていきますので、よろしくお願いします。





では。
お仕事、学校、いってらっしゃい。

  "
2017/07/07 11:26,ねむ……くないよ。,"

 おはようございます。




1週間ぐらい、考えに考え。
初めてネットで靴を買いました!
初ネットショッピング。
それが最近届いたんです。



でもね。うん。
色間違えてた。(笑)
開けたらびっくり。
｢色違う!?｣
注文確認したら、私、間違えてたよね(笑)
返品もできるけど、初めてだし。
記念です(((( '-' ))))
そういうことにしとこう( ¨̮ )









前回の握手会にて。
メチャカリを撮ってるしーちゃんを撮る私の写真に映り込む葵。






では。
お仕事、学校頑張ってね。
いってらっしゃい。

  "
2017/07/05 20:30,こだわるところはそこなのか!?笑,"

 おはようございます。




実は……
Мステ2時間SPでわちゃわちゃしてたなーこ&よね。
気づいてくれたかな?
MUSIC DAYではちょっと距離が遠かったからな…
諦めました(笑)
Мステの前は実は毎回、
｢階段降りるときなにしよっか〜?｣
って相談してる気が。
こういうの考えるの楽しいよね〜










たまにはずーんってなる日あるよね……
失敗しちゃったなぁとか。
最近ちょっとずーんってなってたら、あかねんがメロンパン買ってきてくれたよ( ˙o˙ )
焼きたてだって。
やさし。
ありがとう。





では。
お仕事、学校頑張ってね。
いってらっしゃい。

  "
2017/06/30 13:27,なーこのキスは……?,"

 こんばんは。




〜お知らせ〜

明日はテレビ朝日さんにてMUSIC STATION 2時間SPに出演させていただきます!
20時〜です!
ぜひご覧下さい(((( '-' ))))




昨日はテレ東音楽祭2017でした!
見て下さったみなさん、ありがとうございましたm(__)m
あ。
なーこのやつ口当たってないからね!!
当たってたとしても髪だから!!(笑)
ほんまギリギリやったけど( ˙o˙ )
当たってないからセーフです…
なーこはそういうとこちゃんと考えてくれています( ¨̮ )





なーこへ
潔癖症克服まだできてません……(笑)





なーこなーこ悩むの巻。










かれこれ20分……
悩むねぇ。
二択らしいんだけどね。
ちなみに、私は先に注文してさ。
そのときに一緒に注文する予定やったんやけど
｢あ。私あとで……｣
って。(笑)
注文のボタン押してから違う方もいいかもって思ってきたって( ˙o˙ )
結局最初のやつと違う方になりました(笑)











ちなみに。
私はなーこが最初に悩んでたやつです。
ふふ。
美味しかった。
久しぶりに揚げ物食べた。
幸せ。





では。
今日も1日お疲れ様。
おやすみなさい(*_ _)zzZ

  "
2017/06/26 19:04,欅坂の夏を楽しみまくろう作戦,"
 
こんばんは。
 
 
 
全握ライブに来てくれたみなさん、ありがとうございます。
4th最後の全握ライブ。
出し切りました。
 
 
 
たくさん重大発表がありました!
公式ゲームの方の詳細は後日記者会見があるので……
夏の欅のライブ&フェスをまとめてみました!
参考にでも!
 
 
 
 
 
 
〜欅坂の夏楽しみまくろう作戦〜
 
 
7/9→パシフィコ横浜にて個別握手会
7/22/23→富士急ハイランドにて初の野外ライブ
 
 
8/2/3→兵庫県から全国ツアースタート!
8/9/10→福岡県にて全国ツアー
 
8/12→ROCK IN JAPAN FESTIVAL 2017
8/16/17→愛知県にて全国ツアー
8/19→SUMMER SONIC 2017 東京
8/20→SUMMER SONIC 2017 大阪
 
8/22/23→宮城県にて全国ツアー
8/24→SEVENTEEN夏の学園祭 2017
8/25→新潟県にて全国ツアー
8/29/30→千葉県にて全国ツアーラスト!!
 
 
 

ワクワクするぜ。

野外ライブ、全国ツアー、ロッキン、サマソニ、セブンティーン夏の学園祭。
全部初めて(((( '-' ))))
この他にもね来週だとMUSIC STATIONに出演させていただいたり……
テレビ番組もあるけど、一緒に盛り上がる系をまとめてみました!
 
 
 
チケットの申し込みなどに関してはまた近づいてきたら連絡しますね。
 
 
 
2017年の夏は今しか楽しめないので……
みんなで楽しみまくりましょう!!
 
 
 
 
 
そして……
全国握手会、個別握手会に来てくださったみなさん、ありがとうございました。
個別握手会みなさん、ご協力ありがとうございました。
 
 
 

 
 
お花、ありがとうございましたm(__)m

 
 
 
 
 
 
では。
またね。
 

"
2017/06/23 07:52,#のよき使い方が分からへん,"

 おはようございます!




朝ブログだね〜
いいかんじ。





〜お知らせ〜


①昨日から1stアルバム通常版(個別握手会付き)の予約が始まりました!
アルバムはシングルと違って1枚のアルバムにつき2枚の個別握手会の券がついてきます。
⚠︎この2枚は同じメンバー、同じ場所、同じ部になります。
1次受付は今日の12時までです!
よろしくお願いしますm(__)m



②今日の12時から、富士急ハイランド・コニファーフォレストにて行われる欅坂46初の野外ワンマンライブのオフィシャル先行予約が始まります!!
7月22日23日に行われます。
チケットを買うと当日の富士急ハイランドの入場料が無料になるので…
開場が15時30分〜なので…
ちょっと遊んでからライブもあり!!
ライブの体力は残しておいてね(笑)
ぜひお越しください(๑¯ㅁ¯๑)








#意識高いようにみせかけてみた
#違います。差し入れです。
#good juiceなめてた
#コールドプレスジュースなめてた
#体にいいものは苦いという先入観
#間違いでした
#めちゃ美味しかったです



#←これつければどうにかなると思った
#ならなかった笑





では。
お仕事、学校いってらっしゃい!

  "
2017/06/22 01:36,よねのSHOW ROOMはマイペースらしい。(質問募集中),"

 こんばんわ!



欅坂46みんなのSHOW ROOMの個人ベージができました!
私まだSHOW ROOMのしくみを把握できていないのですが…(笑)
とりあえずファンの方々と関われる機会が増やせるもの!
として認識してます(((( '-' ))))
コメントとかできるみたいやし……




そうねー。
よねは何をしようかねー。(笑)
そんなに長い時間できるものなのかな?
んー。
分からぬ(笑)
やってみないとね!始まらないよね。




1回目いつするか分からないけど……
時間の限り質問に色々答えてみようの回にする予定!
いつするか決まったらまたいいますね〜
みんな何かあれば考えててね〜!
あ。
今もコメントできるのか?
できるなら、全然始まる前でも大丈夫よ〜
1回目の配信までに読んどくね(*ﾟ▽ﾟ)ﾉ   




SHOW ROOMはね、もうほぼほぼ素でいくね。(笑)
のほほんとね。
慣れてきたら色々企画したり、長い時間やってみたりしようかな。
長い目で見てやって下さいm(__)m




では。
おやすみなさい(*_ _)zzZ

  "
2017/06/20 01:06,たこ焼き、焼き小龍包、おでんコロッケ……,"

 こんばんは!





朝ブログを書くといっときながら、さっそく夜ブログになってしまったいますが。
朝ブログ、私が目覚めるためにもよきやと思ったのですが…
いつかめちゃめちゃ寝ぼけたブログになりそうで心配です(笑)





〜お知らせ〜

明日発売の月刊ヤングマガジンの巻末に｢欅坂一人ひとり｣のグラビアが掲載されています!!
ひたすら私がご飯を食べているグラビアです。






2年ぶりの手づくりたこやき!
お手本で作ってくれた、ヤングマガジンの方がとても上手で……
負けぬように頑張りました(笑)
自分でも食べたし、スタッフさんにも食べてもらったのですが、好評でルンルンでした♪







焼き小龍包!!
戸越銀座で食べました!!




……食べ物ばかりですが(笑)
振り返って写真あるかなー?
って探すと食べ物の写真ばかりでした(((( '-' ))))
この他にも沢山の食べ物と撮影しました♪
お手にとってもらえると嬉しいです。





あと……
昨日のけやかけだ!!
昨日回のけやかけを収録する前日かな?
にたまたま電車で歯間ブラシのCM見たの。
｢あ!あのときの!!!!｣
からきた
｢ええ!｣
です(笑)
クイズ当たらなくて残念でした……



では。
おやすみなさいm(__)m

  "
